time,EG_point,AE_point,EGnorm,AEnorm,diffnorm,Var7
0.16674585,389.987770735061,317.193419998894,0.423919263070094,0.117289744707934,0.799976497567294,44474.7740963855
0.17074585,390.743755490994,318.264886138561,0.468106390067255,0.158568060020718,0.78158357297852,44491.0603362974
0.17474585,391.488973753458,319.425267583505,0.511664218112961,0.203271844297454,0.757379085800833,43899.1091923083
0.17874585,392.214187357813,320.64309214477,0.554052778707883,0.250188629041741,0.728659305017544,42739.5192209726
0.18274585,392.910952821331,321.886517222612,0.594778552319167,0.298091675653122,0.696788425845586,42518.3122870151
0.18674585,393.571233530408,323.124154192088,0.633371800816293,0.345771734945211,0.66312789718717,42820.6358575196
0.19074585,394.187059273076,324.325910903496,0.669366667228394,0.392069504539843,0.628967453250016,43108.4406560102
0.19474585,394.750265755813,325.463814678875,0.702285950564489,0.43590733487044,0.59546194544532,43377.7406093847
0.19874585,395.25233479913,326.512770635363,0.731631765284008,0.476318443647606,0.563577814491266,43628.9843117594
0.20274585,395.684350514422,327.451212673637,0.756882979844308,0.512471995238779,0.534052582104717,43862.6203572502
0.20674585,396.037082942804,328.26160819262,0.777500105370464,0.543692544841068,0.50737030179753,44079.0973399731
0.21074585,396.301202187533,328.930782678254,0.792937811643832,0.569472543288667,0.483755119145314,44278.8638540443
0.21474585,396.467612216718,329.450043942573,0.802664437790048,0.589477123372679,0.463183489586508,44462.3684935797
0.21874585,396.527879550641,329.815108797453,0.806187048949778,0.6035412749417,0.445413446386325,44630.0598526954
0.22274585,396.474723975483,330.025857976634,0.803080118377859,0.611660403253909,0.430027498132504,44782.3865255074
0.22674585,396.302537322911,330.08595865354,0.79301584998527,0.613975786447081,0.41648488181883,44919.7971061318
0.23074585,396.007898739684,330.002397161829,0.775794295723572,0.610756573561898,0.40417884657605,45042.7401886847
0.23474585,395.590056973252,329.784962348544,0.751371545062068,0.602379880682418,0.392494892573215,45151.664367282
0.23874585,395.051350316787,329.445715445625,0.719884270673767,0.589310367695355,0.380866161387734,45247.0182360398
0.24274585,394.397532977539,328.998475430265,0.681668804587226,0.572080411758285,0.368822467731231,45329.2503890742
0.24674585,393.637974023081,328.45833947551,0.637272766546686,0.551271632622178,0.356029856519713,45398.8094205012
0.25074585,392.785694473836,327.84124768922,0.587457232061342,0.527498124166442,0.342318141625371,45456.1439244368
0.25474585,391.857212971175,327.163592028158,0.533187711742821,0.501391387784177,0.327694708905374,45501.7024949972
0.25874585,390.872182877342,326.441862671489,0.475612939883159,0.473586708894059,0.31234397554195,45535.9337262982
0.26274585,389.852823030327,325.692322042455,0.416031602214156,0.444710598600341,0.296613207310278,45559.2862124561
0.26674585,388.823167227235,324.930697259723,0.355848468390986,0.415368945357419,0.280986693039978,45572.2085475867
0.27074585,387.808178521617,324.171885612953,0.296522622884381,0.386135668393466,0.266051278249423,45575.1493258063
0.27474585,386.832788102508,323.429673479604,0.23951128769179,0.357541888958796,0.252456718168065,45568.5571412307
0.27874585,385.920921509917,322.716475219163,0.186212904867175,0.330065871205998,0.240874127752861,45552.8805879761
0.28274585,385.094568095538,322.043103289997,0.137912746723591,0.304124165923992,0.231955132635947,45528.5682601586
0.28674585,384.372937798409,321.4185830158,0.09573362957342,0.280064474401176,0.226293507510998,45496.068751894
0.29074585,383.771737907793,320.850024917091,0.0605936406928984,0.258160729986592,0.224390453803417,45455.8306572986
0.29474585,383.302594182396,320.342564783462,0.0331723028797344,0.23861078936867,0.226624344116631,45408.3025704882
0.29874585,382.972635127561,319.899377066842,0.0138862755551961,0.221536948551751,0.233225704275667,45353.9330855791
0.30274585,382.784253967846,319.521760923451,0.00287544211857975,0.206989257628978,0.244258319712797,45293.1707966872
0.30674585,382.73505886158,319.209291044744,0,0.194951331555998,0.25960753930325,45226.4642979285
0.31074585,382.81801768736,318.960018879792,0.00484892339628231,0.185348102258629,0.278976985088803,45154.2621834192
0.31474585,383.021798801658,318.770705749487,0.0167598804710672,0.178054799375525,0.301894828010909,45077.0130472752
0.31874585,383.331302840623,318.637068697947,0.0348503170421089,0.17290642170243,0.327730459145064,44995.1654836126
0.32274585,383.728372247734,318.554022532734,0.0580589283018021,0.169707061810157,0.355721744751622,44909.1680865474
0.32674585,384.192654206154,318.515906235303,0.0851960970055232,0.168238628524528,0.385012136229012,44819.4694501958
0.33074585,384.702578892499,318.516687260311,0.115001072168955,0.168268717572939,0.414695792541738,44726.5181686736
0.33474585,385.236399624009,318.550141957599,0.146202765419819,0.169557562355077,0.443867703179698,44630.7628360971
0.33874585,385.77322794483,318.610013902203,0.1775802515419,0.171864133618748,0.471674804049052,44532.6520465821
0.34274585,386.293990050644,318.690154179517,0.208018671264419,0.174951543956558,0.497363559334216,44432.6343942449
0.34674585,386.782235247541,318.784648429005,0.236556485488484,0.178591942174671,0.520319688779105,44331.1584732013
0.35074585,387.224742412046,318.887934513091,0.26242092272969,0.182571046495829,0.540096664768057,44228.6728775675
0.35474585,387.611892423104,318.994912360655,0.285049747677966,0.186692376288483,0.556431021534298,44125.6262014595
0.35874585,387.937797791113,319.101044632248,0.304098837983362,0.190781130201918,0.569244043783589,44022.4670389933
0.36274585,388.200201500188,319.202444257167,0.319436271610729,0.1946875585388,0.578630765571466,43919.643984285
0.36674585,388.400173866371,319.295943315175,0.331124608275068,0.198289616928721,0.58483828090819,43817.6056314506
0.37074585,388.541648432899,319.379137530514,0.339393762631662,0.201494680463468,0.588236091871675,43716.8005746063
0.37474585,388.630845245972,319.45040170282,0.344607294883558,0.204240138174213,0.589281585286853,43617.6774078679
0.37874585,388.67563221478,319.508873337358,0.347225082428884,0.206492762385058,0.588483753662636,43520.6847253516
0.38274585,388.684873033432,319.554404207586,0.347765206054562,0.208246842657086,0.586368002254232,43426.2711211734
0.38674585,388.66780428239,319.587482296549,0.346767541665095,0.209521178574583,0.583444384271897,43334.8851894493
0.39074585,388.633476259498,319.609129124124,0.344761076990793,0.210355124269256,0.580180986630737,43246.9755242955
0.39474585,388.590283166634,319.620779424034,0.342236451110701,0.210803952967961,0.5769835542639,43162.9907198278
0.39874585,388.545599242421,319.624151219282,0.33962468649715,0.210933851638823,0.574181850994938,43083.3793701625
0.40274585,388.505528554501,319.621114549978,0.337282564434383,0.210816863720689,0.572022725459345,43008.5900694155
