time,EG_point,AE_point,EGnorm,AEnorm,diffnorm,Var7
2.21019,381.328334431846,285.777290453902,0.830298175182247,0.0253737743646899,0.925587007108367,26757.8125
2.21419,381.260023345146,285.826991123664,0.828010655635969,0.0319279465532083,0.922189855758563,26759.0660263631
2.21819,381.191667997874,285.875709073734,0.825721653944865,0.0383525246315227,0.918819719409312,26755.4982974836
2.22219,381.126463530808,285.921919763712,0.823538165142042,0.0444464630133705,0.915612461399702,26762.86131849
2.22619,381.067235208221,285.964462253631,0.821554798280875,0.0500566651613989,0.912682830798139,26751.6412932895
2.23019,381.016318068949,286.00251920436,0.819849746334668,0.0550753461820455,0.910121573691165,26745.4287615341
2.23419,380.975475336403,286.035584588199,0.818482054009223,0.0594357747275399,0.907994013989775,26918.0131909436
2.23819,380.945862144573,286.063425921365,0.817490403042869,0.0631072924837752,0.906340096422626,26884.1679370403
2.24219,380.928036902248,286.086045358009,0.816893492757796,0.0660901835249216,0.905175833641771,26731.2088634611
2.24619,380.922014837964,286.103640422879,0.816691833108916,0.0684104960152394,0.904495977968157,26760.0493619452
2.25019,380.927350001271,286.116564562396,0.816870490643687,0.0701148399644958,0.904277517523636,26775.2252983742
2.25419,380.94322823472,286.125290241159,0.817402201836256,0.0712655206564957,0.904483414898053,26644.0941513488
2.25819,380.968556355997,286.130378783053,0.818250359511542,0.071936561508087,0.905066042565684,26522.3081193113
2.26219,381.002039190392,286.132458403444,0.819371592415942,0.0722108071107027,0.905970032761579,26596.0997574826
2.26619,381.042241766711,286.132206901943,0.820717847959268,0.0721776408746922,0.90713456610293,26756.2800129265
2.27019,381.087636765374,286.130333060451,0.822237981099601,0.0719305319352881,0.908495272942234,26627.5923683414
2.27419,381.136638140426,286.127553283894,0.823878880236783,0.0715639546982496,0.909985873661661,26517.8897271523
2.27819,381.187622811052,286.124565268889,0.825586193591785,0.0711699164501081,0.911539561085193,26618.8217007745
2.28219,381.238944077993,286.122023929137,0.827304778479519,0.0708347825695426,0.913090079715851,26763.3561940957
2.28619,381.288941944816,286.12052360663,0.828979046935123,0.0706369306674181,0.914572534927433,26758.6748785565
2.29019,381.335956177878,286.120586370765,0.830553403050333,0.070645207556846,0.915924105743957,26780.1650594606
2.29419,381.378348338402,286.12265334709,0.831972980757148,0.0709177857496267,0.917084928682618,26667.6920550349
2.29819,381.414539312224,286.127076854381,0.833184900578893,0.071501126549684,0.91799940445216,26573.2106386811
2.30219,381.443067391871,286.134113624459,0.83414021461301,0.0724290859305758,0.918618065113608,26751.4095551539
2.30619,381.462667096371,286.143920150624,0.834796545954098,0.0737223011199158,0.918899976933218,26794.6983603125
2.31019,381.472361898989,286.156549770638,0.83512119384886,0.0753878059238453,0.918815493664966,26628.2088005509
2.31419,381.471558380638,286.171950046631,0.835094286592329,0.0774186852076154,0.918349042325894,26594.389729583
2.31819,381.460127370296,286.189960312542,0.834711498660615,0.0797937514694328,0.91750152954953,26774.7400000713
2.32219,381.438459337724,286.210311503087,0.833985905635642,0.0824775222860444,0.916291941074541,26780.3499616783
2.32619,381.407485529998,286.232630681368,0.832948691999924,0.0854208173816741,0.914757819858345,26593.2584296827
2.33019,381.36866128075,286.256450570222,0.831648592216497,0.0885620155548209,0.912954511233081,26644.8108599088
2.33419,381.323911425817,286.281222217234,0.830150062873787,0.0918287248504394,0.910953227028409,26744.0696868189
2.33819,381.275539316251,286.306328472004,0.828530235822683,0.0951395598464118,0.908838038405944,26562.5
2.34219,381.226102614908,286.331096461437,0.826874759002025,0.0984057868064283,0.906701941350962,26550.4215728583
2.34619,381.178263026721,286.354807748095,0.825272764386654,0.101532663291435,0.904642238501462,26568.9038157441
2.35019,381.134622527331,286.376706504223,0.823811383808673,0.104420516092305,0.902755589433409,26560.4987743279
2.35419,381.097562686537,286.396009984541,0.822570368414342,0.106966122307427,0.901133083861629,26562.8157654437
2.35819,381.069104427871,286.411929820133,0.821617392461297,0.109065517429918,0.89985559162416,26562.5911551877
2.36219,381.050802545449,286.423713052208,0.821004521025685,0.110619406589286,0.898989544965874,26562.4065992919
2.36619,381.043682732941,286.43070616451,0.820766101304016,0.111541608692009,0.898583282547574,26562.5461458656
2.37019,381.048220593538,286.432435746926,0.82091805972417,0.111769693766573,0.898664123188365,26562.4722971374
2.37419,381.064355701158,286.428690886309,0.821458372810157,0.111275848081532,0.899236398891692,26562.5076123392
2.37819,381.091531900214,286.419589218262,0.822368416692305,0.11007558458672,0.900280713533657,26562.6074200504
2.38219,381.128756835695,286.405611533693,0.823614960579035,0.108232306580594,0.901754660325327,26561.9873304388
2.38619,381.174675961607,286.387596594628,0.825152645062567,0.105856624056334,0.903595101495313,26563.933891584
2.39019,381.2276566083,286.366695334867,0.826926797264491,0.103100314008874,0.905721906703208,26560.378710927
